,Unnamed: 0,sessionID,labels,positive,neutral,negative,dims,time_shape,path
125,125,Ses01F_impro04_M000,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro04\Ses01F_impro04_M000.pt
126,126,Ses01F_impro04_M001,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro04\Ses01F_impro04_M001.pt
127,127,Ses01F_impro04_M002,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro04\Ses01F_impro04_M002.pt
128,128,Ses01F_impro04_M003,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro04\Ses01F_impro04_M003.pt
129,129,Ses01F_impro04_M004,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro04\Ses01F_impro04_M004.pt
130,130,Ses01F_impro04_M005,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro04\Ses01F_impro04_M005.pt
131,131,Ses01F_impro04_M006,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro04\Ses01F_impro04_M006.pt
132,132,Ses01F_impro04_M007,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro04\Ses01F_impro04_M007.pt
133,133,Ses01F_impro04_M008,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro04\Ses01F_impro04_M008.pt
134,134,Ses01F_impro04_M009,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro04\Ses01F_impro04_M009.pt
135,135,Ses01F_impro04_M010,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro04\Ses01F_impro04_M010.pt
136,136,Ses01F_impro04_M011,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro04\Ses01F_impro04_M011.pt
137,137,Ses01F_impro04_M012,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro04\Ses01F_impro04_M012.pt
138,138,Ses01F_impro04_M013,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro04\Ses01F_impro04_M013.pt
139,139,Ses01F_impro04_M014,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro04\Ses01F_impro04_M014.pt
140,140,Ses01F_impro04_M015,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro04\Ses01F_impro04_M015.pt
141,141,Ses01F_impro04_M016,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro04\Ses01F_impro04_M016.pt
142,142,Ses01F_impro04_M017,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro04\Ses01F_impro04_M017.pt
143,143,Ses01F_impro04_M018,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro04\Ses01F_impro04_M018.pt
144,144,Ses01F_impro04_M019,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro04\Ses01F_impro04_M019.pt
145,145,Ses01F_impro04_M020,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro04\Ses01F_impro04_M020.pt
146,146,Ses01F_impro04_M021,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro04\Ses01F_impro04_M021.pt
147,147,Ses01F_impro04_M022,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro04\Ses01F_impro04_M022.pt
148,148,Ses01F_impro04_M023,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro04\Ses01F_impro04_M023.pt
149,149,Ses01F_impro04_M024,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro04\Ses01F_impro04_M024.pt
150,150,Ses01F_impro04_M025,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro04\Ses01F_impro04_M025.pt
151,151,Ses01F_impro04_M026,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro04\Ses01F_impro04_M026.pt
152,152,Ses01F_impro04_M027,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro04\Ses01F_impro04_M027.pt
153,153,Ses01F_impro04_M028,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro04\Ses01F_impro04_M028.pt
154,154,Ses01F_impro04_M029,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro04\Ses01F_impro04_M029.pt
155,155,Ses01F_impro04_M030,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro04\Ses01F_impro04_M030.pt
156,156,Ses01F_impro04_M031,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro04\Ses01F_impro04_M031.pt
157,157,Ses01F_impro04_M032,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro04\Ses01F_impro04_M032.pt
158,158,Ses01F_impro04_M034,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro04\Ses01F_impro04_M034.pt
159,159,Ses01F_impro04_M035,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro04\Ses01F_impro04_M035.pt
160,160,Ses01F_impro05_F000,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_F000.pt
161,161,Ses01F_impro05_F001,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_F001.pt
162,162,Ses01F_impro05_F002,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_F002.pt
163,163,Ses01F_impro05_F003,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_F003.pt
164,164,Ses01F_impro05_F004,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_F004.pt
165,165,Ses01F_impro05_F005,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_F005.pt
166,166,Ses01F_impro05_F007,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_F007.pt
167,167,Ses01F_impro05_F008,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_F008.pt
168,168,Ses01F_impro05_F009,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_F009.pt
169,169,Ses01F_impro05_F011,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_F011.pt
170,170,Ses01F_impro05_F012,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_F012.pt
171,171,Ses01F_impro05_F014,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_F014.pt
172,172,Ses01F_impro05_F015,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_F015.pt
173,173,Ses01F_impro05_F016,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_F016.pt
174,174,Ses01F_impro05_F017,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_F017.pt
175,175,Ses01F_impro05_F018,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_F018.pt
176,176,Ses01F_impro05_F019,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_F019.pt
177,177,Ses01F_impro05_F020,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_F020.pt
178,178,Ses01F_impro05_F021,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_F021.pt
179,179,Ses01F_impro05_F022,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_F022.pt
180,180,Ses01F_impro05_F023,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_F023.pt
181,181,Ses01F_impro05_F024,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_F024.pt
182,182,Ses01F_impro05_F025,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_F025.pt
183,183,Ses01F_impro05_F026,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_F026.pt
184,184,Ses01F_impro05_F028,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_F028.pt
185,185,Ses01F_impro05_F029,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_F029.pt
186,186,Ses01F_impro05_F030,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_F030.pt
187,187,Ses01F_impro05_M000,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_M000.pt
188,188,Ses01F_impro05_M001,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_M001.pt
189,189,Ses01F_impro05_M002,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_M002.pt
190,190,Ses01F_impro05_M003,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_M003.pt
191,191,Ses01F_impro05_M004,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_M004.pt
192,192,Ses01F_impro05_M005,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_M005.pt
193,193,Ses01F_impro05_M006,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_M006.pt
194,194,Ses01F_impro05_M007,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_M007.pt
195,195,Ses01F_impro05_M008,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_M008.pt
196,196,Ses01F_impro05_M009,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_M009.pt
197,197,Ses01F_impro05_M010,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_M010.pt
198,198,Ses01F_impro05_M011,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_M011.pt
199,199,Ses01F_impro05_M012,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_M012.pt
200,200,Ses01F_impro05_M013,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_M013.pt
201,201,Ses01F_impro05_M014,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_M014.pt
202,202,Ses01F_impro05_M015,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_M015.pt
203,203,Ses01F_impro05_M016,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_M016.pt
204,204,Ses01F_impro05_M017,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_M017.pt
205,205,Ses01F_impro05_M019,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_M019.pt
206,206,Ses01F_impro05_M020,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_M020.pt
207,207,Ses01F_impro05_M022,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_M022.pt
208,208,Ses01F_impro05_M023,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_M023.pt
209,209,Ses01F_impro05_M024,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_M024.pt
210,210,Ses01F_impro05_M025,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_M025.pt
211,211,Ses01F_impro05_M026,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_M026.pt
212,212,Ses01F_impro05_M027,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_M027.pt
213,213,Ses01F_impro05_M028,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_M028.pt
214,214,Ses01F_impro05_M029,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_M029.pt
215,215,Ses01F_impro05_M030,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_M030.pt
216,216,Ses01F_impro05_M031,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_M031.pt
217,217,Ses01F_impro05_M032,sur,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_M032.pt
218,218,Ses01F_impro05_M033,sur,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_M033.pt
219,219,Ses01F_impro05_M034,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_M034.pt
220,220,Ses01F_impro05_M035,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro05\Ses01F_impro05_M035.pt
221,221,Ses01F_impro06_F002,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro06\Ses01F_impro06_F002.pt
222,222,Ses01F_impro06_F003,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro06\Ses01F_impro06_F003.pt
223,223,Ses01F_impro06_F004,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro06\Ses01F_impro06_F004.pt
224,224,Ses01F_impro06_F005,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro06\Ses01F_impro06_F005.pt
225,225,Ses01F_impro06_F006,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro06\Ses01F_impro06_F006.pt
226,226,Ses01F_impro06_F007,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro06\Ses01F_impro06_F007.pt
227,227,Ses01F_impro06_F008,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro06\Ses01F_impro06_F008.pt
228,228,Ses01F_impro06_F009,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro06\Ses01F_impro06_F009.pt
229,229,Ses01F_impro06_F010,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro06\Ses01F_impro06_F010.pt
230,230,Ses01F_impro06_F011,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro06\Ses01F_impro06_F011.pt
231,231,Ses01F_impro06_F012,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro06\Ses01F_impro06_F012.pt
232,232,Ses01F_impro06_F013,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro06\Ses01F_impro06_F013.pt
233,233,Ses01F_impro06_F014,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro06\Ses01F_impro06_F014.pt
234,234,Ses01F_impro06_F015,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro06\Ses01F_impro06_F015.pt
235,235,Ses01F_impro06_F016,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro06\Ses01F_impro06_F016.pt
236,236,Ses01F_impro06_F018,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro06\Ses01F_impro06_F018.pt
237,237,Ses01F_impro06_F019,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro06\Ses01F_impro06_F019.pt
238,238,Ses01F_impro06_F020,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro06\Ses01F_impro06_F020.pt
239,239,Ses01F_impro06_F021,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro06\Ses01F_impro06_F021.pt
240,240,Ses01F_impro06_F022,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro06\Ses01F_impro06_F022.pt
241,241,Ses01F_impro06_F023,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro06\Ses01F_impro06_F023.pt
242,242,Ses01F_impro06_F024,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro06\Ses01F_impro06_F024.pt
243,243,Ses01F_impro06_F025,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro06\Ses01F_impro06_F025.pt
244,244,Ses01F_impro06_F026,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro06\Ses01F_impro06_F026.pt
245,245,Ses01F_impro06_F027,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro06\Ses01F_impro06_F027.pt
246,246,Ses01F_impro06_F028,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro06\Ses01F_impro06_F028.pt
247,247,Ses01F_impro06_M000,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro06\Ses01F_impro06_M000.pt
248,248,Ses01F_impro06_M001,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro06\Ses01F_impro06_M001.pt
249,249,Ses01F_impro06_M002,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session1\sentences\mfcc\Ses01F_impro06\Ses01F_impro06_M002.pt
