ID,label,length,path
Ses01M_impro06_F027,neu,2.1099375,./IEMOCAP_full_release/wav/Ses01M_impro06_F027.wav
Ses01M_impro06_F028,neu,3.5921875,./IEMOCAP_full_release/wav/Ses01M_impro06_F028.wav
Ses01M_impro06_M000,sad,4.0466875,./IEMOCAP_full_release/wav/Ses01M_impro06_M000.wav
Ses01M_impro06_M001,sad,3.709125,./IEMOCAP_full_release/wav/Ses01M_impro06_M001.wav
Ses01M_impro06_M002,sad,4.3018125,./IEMOCAP_full_release/wav/Ses01M_impro06_M002.wav
Ses01M_impro06_M003,sad,3.6,./IEMOCAP_full_release/wav/Ses01M_impro06_M003.wav
Ses01M_impro06_M004,sad,3.8899375,./IEMOCAP_full_release/wav/Ses01M_impro06_M004.wav
Ses01M_impro06_M005,sad,3.4625,./IEMOCAP_full_release/wav/Ses01M_impro06_M005.wav
Ses01M_impro06_M006,sad,15.5799375,./IEMOCAP_full_release/wav/Ses01M_impro06_M006.wav
Ses01M_impro06_M007,sad,4.0,./IEMOCAP_full_release/wav/Ses01M_impro06_M007.wav
Ses01M_impro06_M008,sad,4.2680625,./IEMOCAP_full_release/wav/Ses01M_impro06_M008.wav
Ses01M_impro06_M009,sad,3.3705,./IEMOCAP_full_release/wav/Ses01M_impro06_M009.wav
Ses01M_impro06_M010,sad,3.481375,./IEMOCAP_full_release/wav/Ses01M_impro06_M010.wav
Ses01M_impro06_M011,sad,6.595,./IEMOCAP_full_release/wav/Ses01M_impro06_M011.wav
Ses01M_impro06_M012,sad,1.457125,./IEMOCAP_full_release/wav/Ses01M_impro06_M012.wav
Ses01M_impro06_M013,sad,5.1324375,./IEMOCAP_full_release/wav/Ses01M_impro06_M013.wav
Ses01M_impro06_M014,sad,3.3199375,./IEMOCAP_full_release/wav/Ses01M_impro06_M014.wav
Ses01M_impro06_M015,sad,5.0199375,./IEMOCAP_full_release/wav/Ses01M_impro06_M015.wav
Ses01M_impro06_M016,sad,2.2624375,./IEMOCAP_full_release/wav/Ses01M_impro06_M016.wav
Ses01M_impro06_M017,sad,23.74,./IEMOCAP_full_release/wav/Ses01M_impro06_M017.wav
Ses01M_impro06_M018,sad,3.8799375,./IEMOCAP_full_release/wav/Ses01M_impro06_M018.wav
Ses01M_impro06_M019,sad,2.85,./IEMOCAP_full_release/wav/Ses01M_impro06_M019.wav
Ses01M_impro06_M020,sad,1.3899375,./IEMOCAP_full_release/wav/Ses01M_impro06_M020.wav
Ses01M_impro06_M021,sad,2.1299375,./IEMOCAP_full_release/wav/Ses01M_impro06_M021.wav
Ses01M_impro06_M022,sad,3.0523125,./IEMOCAP_full_release/wav/Ses01M_impro06_M022.wav
Ses01M_impro06_M023,sad,2.952625,./IEMOCAP_full_release/wav/Ses01M_impro06_M023.wav
Ses01M_impro06_M024,sad,4.3799375,./IEMOCAP_full_release/wav/Ses01M_impro06_M024.wav
Ses01M_impro06_M025,sad,1.34,./IEMOCAP_full_release/wav/Ses01M_impro06_M025.wav
Ses01M_impro06_M026,sad,2.922125,./IEMOCAP_full_release/wav/Ses01M_impro06_M026.wav
Ses01M_impro06_M027,sad,2.0099375,./IEMOCAP_full_release/wav/Ses01M_impro06_M027.wav
Ses01M_impro06_M028,sad,4.35925,./IEMOCAP_full_release/wav/Ses01M_impro06_M028.wav
Ses01M_impro06_M029,sad,2.1899375,./IEMOCAP_full_release/wav/Ses01M_impro06_M029.wav
Ses01M_impro06_M030,sad,6.72,./IEMOCAP_full_release/wav/Ses01M_impro06_M030.wav
Ses01M_impro04_F000,neu,2.669375,./IEMOCAP_full_release/wav/Ses01M_impro04_F000.wav
Ses01M_impro04_F001,xxx,1.853,./IEMOCAP_full_release/wav/Ses01M_impro04_F001.wav
Ses01M_impro04_F002,neu,1.854,./IEMOCAP_full_release/wav/Ses01M_impro04_F002.wav
Ses01M_impro04_F003,neu,3.2165,./IEMOCAP_full_release/wav/Ses01M_impro04_F003.wav
Ses01M_impro04_F004,neu,2.75,./IEMOCAP_full_release/wav/Ses01M_impro04_F004.wav
Ses01M_impro04_F005,neu,3.3,./IEMOCAP_full_release/wav/Ses01M_impro04_F005.wav
Ses01M_impro04_F006,neu,6.5899375,./IEMOCAP_full_release/wav/Ses01M_impro04_F006.wav
Ses01M_impro04_F007,neu,3.3199375,./IEMOCAP_full_release/wav/Ses01M_impro04_F007.wav
Ses01M_impro04_F008,neu,2.2805625,./IEMOCAP_full_release/wav/Ses01M_impro04_F008.wav
Ses01M_impro04_F009,neu,4.34,./IEMOCAP_full_release/wav/Ses01M_impro04_F009.wav
Ses01M_impro04_F010,neu,8.045,./IEMOCAP_full_release/wav/Ses01M_impro04_F010.wav
Ses01M_impro04_F011,neu,12.155,./IEMOCAP_full_release/wav/Ses01M_impro04_F011.wav
Ses01M_impro04_F012,neu,1.79,./IEMOCAP_full_release/wav/Ses01M_impro04_F012.wav
Ses01M_impro04_F013,neu,5.0199375,./IEMOCAP_full_release/wav/Ses01M_impro04_F013.wav
Ses01M_impro04_F014,neu,2.9499375,./IEMOCAP_full_release/wav/Ses01M_impro04_F014.wav
Ses01M_impro04_F015,neu,2.28,./IEMOCAP_full_release/wav/Ses01M_impro04_F015.wav
Ses01M_impro04_F016,neu,1.49,./IEMOCAP_full_release/wav/Ses01M_impro04_F016.wav
Ses01M_impro04_F017,neu,3.98,./IEMOCAP_full_release/wav/Ses01M_impro04_F017.wav
Ses01M_impro04_F018,neu,7.8399375,./IEMOCAP_full_release/wav/Ses01M_impro04_F018.wav
Ses01M_impro04_F019,neu,4.045,./IEMOCAP_full_release/wav/Ses01M_impro04_F019.wav
Ses01M_impro04_F020,neu,2.38,./IEMOCAP_full_release/wav/Ses01M_impro04_F020.wav
Ses01M_impro04_F021,neu,2.82,./IEMOCAP_full_release/wav/Ses01M_impro04_F021.wav
Ses01M_impro04_F022,neu,6.6499375,./IEMOCAP_full_release/wav/Ses01M_impro04_F022.wav
Ses01M_impro04_F023,neu,2.8384375,./IEMOCAP_full_release/wav/Ses01M_impro04_F023.wav
Ses01M_impro04_F024,fru,1.5625,./IEMOCAP_full_release/wav/Ses01M_impro04_F024.wav
Ses01M_impro04_F025,neu,3.2399375,./IEMOCAP_full_release/wav/Ses01M_impro04_F025.wav
Ses01M_impro04_M000,xxx,1.9789375,./IEMOCAP_full_release/wav/Ses01M_impro04_M000.wav
Ses01M_impro04_M001,fru,4.18,./IEMOCAP_full_release/wav/Ses01M_impro04_M001.wav
Ses01M_impro04_M002,fru,2.1335625,./IEMOCAP_full_release/wav/Ses01M_impro04_M002.wav
Ses01M_impro04_M003,fru,8.97475,./IEMOCAP_full_release/wav/Ses01M_impro04_M003.wav
Ses01M_impro04_M004,fru,12.6963125,./IEMOCAP_full_release/wav/Ses01M_impro04_M004.wav
Ses01M_impro04_M005,fru,13.75,./IEMOCAP_full_release/wav/Ses01M_impro04_M005.wav
Ses01M_impro04_M006,xxx,2.43,./IEMOCAP_full_release/wav/Ses01M_impro04_M006.wav
Ses01M_impro04_M007,xxx,1.99,./IEMOCAP_full_release/wav/Ses01M_impro04_M007.wav
Ses01M_impro04_M008,fru,4.14,./IEMOCAP_full_release/wav/Ses01M_impro04_M008.wav
Ses01M_impro04_M009,fru,5.54,./IEMOCAP_full_release/wav/Ses01M_impro04_M009.wav
Ses01M_impro04_M010,fru,4.7049375,./IEMOCAP_full_release/wav/Ses01M_impro04_M010.wav
Ses01M_impro04_M011,fru,7.5,./IEMOCAP_full_release/wav/Ses01M_impro04_M011.wav
Ses01M_impro04_M012,fru,1.7799375,./IEMOCAP_full_release/wav/Ses01M_impro04_M012.wav
Ses01M_impro04_M013,fru,2.1899375,./IEMOCAP_full_release/wav/Ses01M_impro04_M013.wav
Ses01M_impro04_M014,ang,1.28,./IEMOCAP_full_release/wav/Ses01M_impro04_M014.wav
Ses01M_impro04_M015,fru,5.7099375,./IEMOCAP_full_release/wav/Ses01M_impro04_M015.wav
Ses01M_impro04_M016,fru,5.6505,./IEMOCAP_full_release/wav/Ses01M_impro04_M016.wav
Ses01M_impro04_M017,fru,1.7099375,./IEMOCAP_full_release/wav/Ses01M_impro04_M017.wav
Ses01M_impro04_M018,ang,7.74,./IEMOCAP_full_release/wav/Ses01M_impro04_M018.wav
Ses01M_impro04_M019,xxx,3.46,./IEMOCAP_full_release/wav/Ses01M_impro04_M019.wav
Ses01M_impro04_M020,fru,2.09,./IEMOCAP_full_release/wav/Ses01M_impro04_M020.wav
Ses01M_impro04_M021,xxx,1.66,./IEMOCAP_full_release/wav/Ses01M_impro04_M021.wav
Ses01M_impro04_M022,fru,1.7875,./IEMOCAP_full_release/wav/Ses01M_impro04_M022.wav
Ses01M_impro04_M023,ang,6.303,./IEMOCAP_full_release/wav/Ses01M_impro04_M023.wav
Ses01M_impro04_M024,fru,3.565,./IEMOCAP_full_release/wav/Ses01M_impro04_M024.wav
Ses01M_impro04_M025,neu,1.5274375,./IEMOCAP_full_release/wav/Ses01M_impro04_M025.wav
Ses01M_impro05_F000,neu,2.05125,./IEMOCAP_full_release/wav/Ses01M_impro05_F000.wav
Ses01M_impro05_F001,neu,2.6499375,./IEMOCAP_full_release/wav/Ses01M_impro05_F001.wav
Ses01M_impro05_F002,neu,3.5274375,./IEMOCAP_full_release/wav/Ses01M_impro05_F002.wav
Ses01M_impro05_F003,neu,1.2899375,./IEMOCAP_full_release/wav/Ses01M_impro05_F003.wav
Ses01M_impro05_F004,neu,4.0599375,./IEMOCAP_full_release/wav/Ses01M_impro05_F004.wav
Ses01M_impro05_F005,neu,2.86,./IEMOCAP_full_release/wav/Ses01M_impro05_F005.wav
Ses01M_impro05_F006,neu,2.7475,./IEMOCAP_full_release/wav/Ses01M_impro05_F006.wav
Ses01M_impro05_F007,neu,2.7975,./IEMOCAP_full_release/wav/Ses01M_impro05_F007.wav
Ses01M_impro05_F008,fru,1.99,./IEMOCAP_full_release/wav/Ses01M_impro05_F008.wav
Ses01M_impro05_F009,xxx,2.5899375,./IEMOCAP_full_release/wav/Ses01M_impro05_F009.wav
Ses01M_impro05_F010,xxx,2.3125,./IEMOCAP_full_release/wav/Ses01M_impro05_F010.wav
Ses01M_impro05_F011,neu,4.25,./IEMOCAP_full_release/wav/Ses01M_impro05_F011.wav
Ses01M_impro05_F012,neu,2.3899375,./IEMOCAP_full_release/wav/Ses01M_impro05_F012.wav
Ses01M_impro05_F013,neu,2.5325,./IEMOCAP_full_release/wav/Ses01M_impro05_F013.wav
Ses01M_impro05_F014,neu,1.73,./IEMOCAP_full_release/wav/Ses01M_impro05_F014.wav
Ses01M_impro05_F015,neu,6.0,./IEMOCAP_full_release/wav/Ses01M_impro05_F015.wav
Ses01M_impro05_F016,neu,5.74,./IEMOCAP_full_release/wav/Ses01M_impro05_F016.wav
Ses01M_impro05_F017,neu,8.8299375,./IEMOCAP_full_release/wav/Ses01M_impro05_F017.wav
Ses01M_impro05_F018,neu,2.62,./IEMOCAP_full_release/wav/Ses01M_impro05_F018.wav
Ses01M_impro05_F019,neu,3.25,./IEMOCAP_full_release/wav/Ses01M_impro05_F019.wav
Ses01M_impro05_F020,neu,6.2599375,./IEMOCAP_full_release/wav/Ses01M_impro05_F020.wav
Ses01M_impro05_F021,neu,1.28,./IEMOCAP_full_release/wav/Ses01M_impro05_F021.wav
Ses01M_impro05_F022,neu,1.4799375,./IEMOCAP_full_release/wav/Ses01M_impro05_F022.wav
Ses01M_impro05_F023,neu,1.6075,./IEMOCAP_full_release/wav/Ses01M_impro05_F023.wav
Ses01M_impro05_F024,neu,1.93,./IEMOCAP_full_release/wav/Ses01M_impro05_F024.wav
Ses01M_impro05_F025,neu,4.5899375,./IEMOCAP_full_release/wav/Ses01M_impro05_F025.wav
Ses01M_impro05_F026,neu,3.0399375,./IEMOCAP_full_release/wav/Ses01M_impro05_F026.wav
Ses01M_impro05_F027,neu,1.4699375,./IEMOCAP_full_release/wav/Ses01M_impro05_F027.wav
Ses01M_impro05_F028,neu,2.0399375,./IEMOCAP_full_release/wav/Ses01M_impro05_F028.wav
Ses01M_impro05_F029,neu,1.72,./IEMOCAP_full_release/wav/Ses01M_impro05_F029.wav
Ses01M_impro05_F030,neu,2.0599375,./IEMOCAP_full_release/wav/Ses01M_impro05_F030.wav
Ses01M_impro05_F031,neu,1.25,./IEMOCAP_full_release/wav/Ses01M_impro05_F031.wav
Ses01M_impro05_F032,neu,2.4099375,./IEMOCAP_full_release/wav/Ses01M_impro05_F032.wav
Ses01M_impro05_F033,neu,1.23,./IEMOCAP_full_release/wav/Ses01M_impro05_F033.wav
Ses01M_impro05_F034,neu,5.37,./IEMOCAP_full_release/wav/Ses01M_impro05_F034.wav
Ses01M_impro05_F035,fru,3.6899375,./IEMOCAP_full_release/wav/Ses01M_impro05_F035.wav
Ses01M_impro05_F036,xxx,1.8399375,./IEMOCAP_full_release/wav/Ses01M_impro05_F036.wav
Ses01M_impro05_F037,xxx,6.8075,./IEMOCAP_full_release/wav/Ses01M_impro05_F037.wav
Ses01M_impro05_M000,fru,4.1099375,./IEMOCAP_full_release/wav/Ses01M_impro05_M000.wav
Ses01M_impro05_M001,fru,4.28,./IEMOCAP_full_release/wav/Ses01M_impro05_M001.wav
Ses01M_impro05_M002,fru,3.1274375,./IEMOCAP_full_release/wav/Ses01M_impro05_M002.wav
Ses01M_impro05_M003,xxx,5.2899375,./IEMOCAP_full_release/wav/Ses01M_impro05_M003.wav
Ses01M_impro05_M004,ang,4.8876875,./IEMOCAP_full_release/wav/Ses01M_impro05_M004.wav
Ses01M_impro05_M005,ang,3.05,./IEMOCAP_full_release/wav/Ses01M_impro05_M005.wav
Ses01M_impro05_M006,ang,2.8199375,./IEMOCAP_full_release/wav/Ses01M_impro05_M006.wav
Ses01M_impro05_M007,ang,3.7549375,./IEMOCAP_full_release/wav/Ses01M_impro05_M007.wav
Ses01M_impro05_M008,ang,3.185,./IEMOCAP_full_release/wav/Ses01M_impro05_M008.wav
Ses01M_impro05_M009,fru,2.7799375,./IEMOCAP_full_release/wav/Ses01M_impro05_M009.wav
Ses01M_impro05_M010,fru,4.23,./IEMOCAP_full_release/wav/Ses01M_impro05_M010.wav
Ses01M_impro05_M011,xxx,4.5874375,./IEMOCAP_full_release/wav/Ses01M_impro05_M011.wav
Ses01M_impro05_M012,xxx,2.3824375,./IEMOCAP_full_release/wav/Ses01M_impro05_M012.wav
Ses01M_impro05_M013,xxx,11.2899375,./IEMOCAP_full_release/wav/Ses01M_impro05_M013.wav
Ses01M_impro05_M014,xxx,7.46,./IEMOCAP_full_release/wav/Ses01M_impro05_M014.wav
Ses01M_impro05_M015,neu,2.07,./IEMOCAP_full_release/wav/Ses01M_impro05_M015.wav
Ses01M_impro05_M016,xxx,3.81,./IEMOCAP_full_release/wav/Ses01M_impro05_M016.wav
Ses01M_impro05_M017,xxx,1.8299375,./IEMOCAP_full_release/wav/Ses01M_impro05_M017.wav
Ses01M_impro05_M018,fru,4.18,./IEMOCAP_full_release/wav/Ses01M_impro05_M018.wav
Ses01M_impro05_M019,xxx,3.8899375,./IEMOCAP_full_release/wav/Ses01M_impro05_M019.wav
Ses01M_impro05_M020,ang,2.501125,./IEMOCAP_full_release/wav/Ses01M_impro05_M020.wav
Ses01M_impro05_M021,ang,5.85,./IEMOCAP_full_release/wav/Ses01M_impro05_M021.wav
Ses01M_impro05_M022,ang,5.8299375,./IEMOCAP_full_release/wav/Ses01M_impro05_M022.wav
Ses01M_impro05_M023,ang,6.5099375,./IEMOCAP_full_release/wav/Ses01M_impro05_M023.wav
Ses01M_impro05_M024,ang,3.5,./IEMOCAP_full_release/wav/Ses01M_impro05_M024.wav
Ses01M_impro05_M025,ang,6.99,./IEMOCAP_full_release/wav/Ses01M_impro05_M025.wav
Ses01M_impro05_M026,ang,6.72,./IEMOCAP_full_release/wav/Ses01M_impro05_M026.wav
Ses01M_impro05_M027,ang,6.1825,./IEMOCAP_full_release/wav/Ses01M_impro05_M027.wav
Ses01M_impro05_M028,ang,5.3249375,./IEMOCAP_full_release/wav/Ses01M_impro05_M028.wav
Ses01M_impro05_M029,xxx,8.92,./IEMOCAP_full_release/wav/Ses01M_impro05_M029.wav
Ses01M_impro05_M030,fru,1.1275,./IEMOCAP_full_release/wav/Ses01M_impro05_M030.wav
Ses01M_impro05_M031,ang,2.4275,./IEMOCAP_full_release/wav/Ses01M_impro05_M031.wav
Ses01F_script01_3_F000,neu,4.0958125,./IEMOCAP_full_release/wav/Ses01F_script01_3_F000.wav
Ses01F_script01_3_F001,neu,4.698875,./IEMOCAP_full_release/wav/Ses01F_script01_3_F001.wav
Ses01F_script01_3_F002,neu,8.96075,./IEMOCAP_full_release/wav/Ses01F_script01_3_F002.wav
Ses01F_script01_3_F003,neu,7.8244375,./IEMOCAP_full_release/wav/Ses01F_script01_3_F003.wav
Ses01F_script01_3_F004,neu,3.28,./IEMOCAP_full_release/wav/Ses01F_script01_3_F004.wav
Ses01F_script01_3_F005,neu,4.5099375,./IEMOCAP_full_release/wav/Ses01F_script01_3_F005.wav
Ses01F_script01_3_F006,neu,4.8830625,./IEMOCAP_full_release/wav/Ses01F_script01_3_F006.wav
Ses01F_script01_3_F007,neu,2.8843125,./IEMOCAP_full_release/wav/Ses01F_script01_3_F007.wav
Ses01F_script01_3_F008,neu,6.27,./IEMOCAP_full_release/wav/Ses01F_script01_3_F008.wav
Ses01F_script01_3_F009,neu,7.0599375,./IEMOCAP_full_release/wav/Ses01F_script01_3_F009.wav
Ses01F_script01_3_F010,hap,1.402625,./IEMOCAP_full_release/wav/Ses01F_script01_3_F010.wav
Ses01F_script01_3_F011,hap,2.7724375,./IEMOCAP_full_release/wav/Ses01F_script01_3_F011.wav
Ses01F_script01_3_F012,hap,5.1474375,./IEMOCAP_full_release/wav/Ses01F_script01_3_F012.wav
Ses01F_script01_3_F013,hap,1.8,./IEMOCAP_full_release/wav/Ses01F_script01_3_F013.wav
Ses01F_script01_3_F014,neu,4.9174375,./IEMOCAP_full_release/wav/Ses01F_script01_3_F014.wav
Ses01F_script01_3_F015,neu,3.6044375,./IEMOCAP_full_release/wav/Ses01F_script01_3_F015.wav
Ses01F_script01_3_F016,neu,2.988625,./IEMOCAP_full_release/wav/Ses01F_script01_3_F016.wav
Ses01F_script01_3_F017,hap,2.17,./IEMOCAP_full_release/wav/Ses01F_script01_3_F017.wav
Ses01F_script01_3_F018,xxx,6.86,./IEMOCAP_full_release/wav/Ses01F_script01_3_F018.wav
Ses01F_script01_3_F019,hap,2.7699375,./IEMOCAP_full_release/wav/Ses01F_script01_3_F019.wav
Ses01F_script01_3_F020,hap,7.471,./IEMOCAP_full_release/wav/Ses01F_script01_3_F020.wav
Ses01F_script01_3_F021,hap,2.7549375,./IEMOCAP_full_release/wav/Ses01F_script01_3_F021.wav
Ses01F_script01_3_F022,neu,5.37,./IEMOCAP_full_release/wav/Ses01F_script01_3_F022.wav
Ses01F_script01_3_F023,xxx,3.0886875,./IEMOCAP_full_release/wav/Ses01F_script01_3_F023.wav
Ses01F_script01_3_F024,xxx,4.4275,./IEMOCAP_full_release/wav/Ses01F_script01_3_F024.wav
Ses01F_script01_3_F025,xxx,7.93975,./IEMOCAP_full_release/wav/Ses01F_script01_3_F025.wav
Ses01F_script01_3_F026,xxx,3.0299375,./IEMOCAP_full_release/wav/Ses01F_script01_3_F026.wav
Ses01F_script01_3_F027,xxx,3.14,./IEMOCAP_full_release/wav/Ses01F_script01_3_F027.wav
Ses01F_script01_3_F028,neu,2.5299375,./IEMOCAP_full_release/wav/Ses01F_script01_3_F028.wav
Ses01F_script01_3_F029,neu,2.2325,./IEMOCAP_full_release/wav/Ses01F_script01_3_F029.wav
Ses01F_script01_3_F030,sad,2.6,./IEMOCAP_full_release/wav/Ses01F_script01_3_F030.wav
Ses01F_script01_3_F031,neu,1.56,./IEMOCAP_full_release/wav/Ses01F_script01_3_F031.wav
Ses01F_script01_3_F032,xxx,4.04325,./IEMOCAP_full_release/wav/Ses01F_script01_3_F032.wav
Ses01F_script01_3_F033,xxx,9.980625,./IEMOCAP_full_release/wav/Ses01F_script01_3_F033.wav
Ses01F_script01_3_F034,xxx,17.9129375,./IEMOCAP_full_release/wav/Ses01F_script01_3_F034.wav
Ses01F_script01_3_F035,hap,3.49,./IEMOCAP_full_release/wav/Ses01F_script01_3_F035.wav
Ses01F_script01_3_M000,neu,4.5799375,./IEMOCAP_full_release/wav/Ses01F_script01_3_M000.wav
Ses01F_script01_3_M001,neu,2.80475,./IEMOCAP_full_release/wav/Ses01F_script01_3_M001.wav
Ses01F_script01_3_M002,xxx,2.367625,./IEMOCAP_full_release/wav/Ses01F_script01_3_M002.wav
Ses01F_script01_3_M003,neu,2.3199375,./IEMOCAP_full_release/wav/Ses01F_script01_3_M003.wav
Ses01F_script01_3_M004,neu,2.3,./IEMOCAP_full_release/wav/Ses01F_script01_3_M004.wav
Ses01F_script01_3_M005,neu,9.28,./IEMOCAP_full_release/wav/Ses01F_script01_3_M005.wav
Ses01F_script01_3_M006,xxx,2.1855,./IEMOCAP_full_release/wav/Ses01F_script01_3_M006.wav
Ses01F_script01_3_M007,xxx,9.17,./IEMOCAP_full_release/wav/Ses01F_script01_3_M007.wav
Ses01F_script01_3_M008,hap,7.5099375,./IEMOCAP_full_release/wav/Ses01F_script01_3_M008.wav
Ses01F_script01_3_M009,hap,8.44825,./IEMOCAP_full_release/wav/Ses01F_script01_3_M009.wav
Ses01F_script01_3_M010,hap,11.257125,./IEMOCAP_full_release/wav/Ses01F_script01_3_M010.wav
Ses01F_script01_3_M011,xxx,10.5361875,./IEMOCAP_full_release/wav/Ses01F_script01_3_M011.wav
Ses01F_script01_3_M012,xxx,4.469,./IEMOCAP_full_release/wav/Ses01F_script01_3_M012.wav
Ses01F_script01_3_M013,xxx,2.541375,./IEMOCAP_full_release/wav/Ses01F_script01_3_M013.wav
Ses01F_script01_3_M014,sur,3.236625,./IEMOCAP_full_release/wav/Ses01F_script01_3_M014.wav
Ses01F_script01_3_M015,hap,2.9599375,./IEMOCAP_full_release/wav/Ses01F_script01_3_M015.wav
Ses01F_script01_3_M016,hap,1.8799375,./IEMOCAP_full_release/wav/Ses01F_script01_3_M016.wav
Ses01F_script01_3_M017,hap,2.0625,./IEMOCAP_full_release/wav/Ses01F_script01_3_M017.wav
Ses01F_script01_3_M018,xxx,6.0890625,./IEMOCAP_full_release/wav/Ses01F_script01_3_M018.wav
Ses01F_script01_3_M019,hap,5.6375,./IEMOCAP_full_release/wav/Ses01F_script01_3_M019.wav
Ses01F_script01_3_M020,hap,2.3,./IEMOCAP_full_release/wav/Ses01F_script01_3_M020.wav
Ses01F_script01_3_M021,sad,3.56,./IEMOCAP_full_release/wav/Ses01F_script01_3_M021.wav
Ses01F_script01_3_M022,sad,2.8199375,./IEMOCAP_full_release/wav/Ses01F_script01_3_M022.wav
Ses01F_script01_3_M023,sad,7.5751875,./IEMOCAP_full_release/wav/Ses01F_script01_3_M023.wav
Ses01F_script01_3_M024,sad,3.6899375,./IEMOCAP_full_release/wav/Ses01F_script01_3_M024.wav
Ses01F_script01_3_M025,sad,8.23,./IEMOCAP_full_release/wav/Ses01F_script01_3_M025.wav
Ses01F_script01_3_M026,sad,3.211625,./IEMOCAP_full_release/wav/Ses01F_script01_3_M026.wav
Ses01F_script01_3_M027,sad,2.2275,./IEMOCAP_full_release/wav/Ses01F_script01_3_M027.wav
Ses01F_script01_3_M028,sad,11.062375,./IEMOCAP_full_release/wav/Ses01F_script01_3_M028.wav
Ses01F_script01_3_M029,sad,20.85,./IEMOCAP_full_release/wav/Ses01F_script01_3_M029.wav
Ses01F_script01_3_M030,sad,15.214875,./IEMOCAP_full_release/wav/Ses01F_script01_3_M030.wav
Ses01F_script01_3_M031,xxx,23.5799375,./IEMOCAP_full_release/wav/Ses01F_script01_3_M031.wav
Ses01F_script01_3_M032,sad,13.3199375,./IEMOCAP_full_release/wav/Ses01F_script01_3_M032.wav
Ses01F_script01_3_M033,sad,18.0983125,./IEMOCAP_full_release/wav/Ses01F_script01_3_M033.wav
Ses01F_script01_3_M034,xxx,5.18,./IEMOCAP_full_release/wav/Ses01F_script01_3_M034.wav
Ses01F_script01_3_M035,xxx,16.1279375,./IEMOCAP_full_release/wav/Ses01F_script01_3_M035.wav
Ses01F_script01_3_M036,sad,10.68,./IEMOCAP_full_release/wav/Ses01F_script01_3_M036.wav
Ses01F_script01_3_M037,neu,3.05975,./IEMOCAP_full_release/wav/Ses01F_script01_3_M037.wav
Ses01F_script01_3_M038,xxx,9.2399375,./IEMOCAP_full_release/wav/Ses01F_script01_3_M038.wav
Ses01F_script03_1_F000,fea,2.17,./IEMOCAP_full_release/wav/Ses01F_script03_1_F000.wav
Ses01F_script03_1_F001,fea,6.46,./IEMOCAP_full_release/wav/Ses01F_script03_1_F001.wav
Ses01F_script03_1_F002,fea,5.5099375,./IEMOCAP_full_release/wav/Ses01F_script03_1_F002.wav
Ses01F_script03_1_F003,xxx,2.97,./IEMOCAP_full_release/wav/Ses01F_script03_1_F003.wav
Ses01F_script03_1_F004,xxx,3.98,./IEMOCAP_full_release/wav/Ses01F_script03_1_F004.wav
Ses01F_script03_1_F005,hap,6.4699375,./IEMOCAP_full_release/wav/Ses01F_script03_1_F005.wav
Ses01F_script03_1_F006,exc,2.5339375,./IEMOCAP_full_release/wav/Ses01F_script03_1_F006.wav
Ses01F_script03_1_F007,exc,2.1899375,./IEMOCAP_full_release/wav/Ses01F_script03_1_F007.wav
Ses01F_script03_1_F008,xxx,3.9975,./IEMOCAP_full_release/wav/Ses01F_script03_1_F008.wav
Ses01F_script03_1_F009,xxx,3.1099375,./IEMOCAP_full_release/wav/Ses01F_script03_1_F009.wav
Ses01F_script03_1_F010,hap,2.5299375,./IEMOCAP_full_release/wav/Ses01F_script03_1_F010.wav
Ses01F_script03_1_F011,hap,3.79,./IEMOCAP_full_release/wav/Ses01F_script03_1_F011.wav
Ses01F_script03_1_F012,exc,1.5199375,./IEMOCAP_full_release/wav/Ses01F_script03_1_F012.wav
Ses01F_script03_1_F013,xxx,3.4499375,./IEMOCAP_full_release/wav/Ses01F_script03_1_F013.wav
Ses01F_script03_1_F014,xxx,5.98,./IEMOCAP_full_release/wav/Ses01F_script03_1_F014.wav
Ses01F_script03_1_F015,xxx,2.3499375,./IEMOCAP_full_release/wav/Ses01F_script03_1_F015.wav
Ses01F_script03_1_F016,xxx,2.8675,./IEMOCAP_full_release/wav/Ses01F_script03_1_F016.wav
Ses01F_script03_1_F017,xxx,4.92,./IEMOCAP_full_release/wav/Ses01F_script03_1_F017.wav
Ses01F_script03_1_F018,xxx,2.75,./IEMOCAP_full_release/wav/Ses01F_script03_1_F018.wav
Ses01F_script03_1_F019,xxx,3.1299375,./IEMOCAP_full_release/wav/Ses01F_script03_1_F019.wav
Ses01F_script03_1_F020,hap,4.5799375,./IEMOCAP_full_release/wav/Ses01F_script03_1_F020.wav
Ses01F_script03_1_F021,hap,3.9674375,./IEMOCAP_full_release/wav/Ses01F_script03_1_F021.wav
Ses01F_script03_1_F022,hap,9.1599375,./IEMOCAP_full_release/wav/Ses01F_script03_1_F022.wav
Ses01F_script03_1_F023,xxx,2.5274375,./IEMOCAP_full_release/wav/Ses01F_script03_1_F023.wav
Ses01F_script03_1_F024,exc,5.07,./IEMOCAP_full_release/wav/Ses01F_script03_1_F024.wav
Ses01F_script03_1_F025,xxx,5.75,./IEMOCAP_full_release/wav/Ses01F_script03_1_F025.wav
Ses01F_script03_1_F026,xxx,2.6999375,./IEMOCAP_full_release/wav/Ses01F_script03_1_F026.wav
Ses01F_script03_1_F027,xxx,4.86,./IEMOCAP_full_release/wav/Ses01F_script03_1_F027.wav
